name,taxonomy_id,taxonomy_lvl,KH_blank_1_dedup_minimizer_filtered.bracken_num,KH_blank_1_dedup_minimizer_filtered.bracken_frac,KH_blank_2_dedup_minimizer_filtered.bracken_num,KH_blank_2_dedup_minimizer_filtered.bracken_frac,LB_blank_1_dedup_minimizer_filtered.bracken_num,LB_blank_1_dedup_minimizer_filtered.bracken_frac,LB_blank_2_dedup_minimizer_filtered.bracken_num,LB_blank_2_dedup_minimizer_filtered.bracken_frac,MS10790_dedup_minimizer_filtered.bracken_num,MS10790_dedup_minimizer_filtered.bracken_frac,MS10902_dedup_minimizer_filtered.bracken_num,MS10902_dedup_minimizer_filtered.bracken_frac,MS10903_dedup_minimizer_filtered.bracken_num,MS10903_dedup_minimizer_filtered.bracken_frac,MS10904_dedup_minimizer_filtered.bracken_num,MS10904_dedup_minimizer_filtered.bracken_frac,MS11102_dedup_minimizer_filtered.bracken_num,MS11102_dedup_minimizer_filtered.bracken_frac,MS11103_dedup_minimizer_filtered.bracken_num,MS11103_dedup_minimizer_filtered.bracken_frac,MS11107_dedup_minimizer_filtered.bracken_num,MS11107_dedup_minimizer_filtered.bracken_frac,MS11108_dedup_minimizer_filtered.bracken_num,MS11108_dedup_minimizer_filtered.bracken_frac,WH_blank_1_dedup_minimizer_filtered.bracken_num,WH_blank_1_dedup_minimizer_filtered.bracken_frac,WH_blank_2_dedup_minimizer_filtered.bracken_num,WH_blank_2_dedup_minimizer_filtered.bracken_frac
Sphingopyxis sp. USTB-05,2830667,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,903,0.00604,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,50,0.00005,0,0.00000,0,0.00000
Massilia sp. WG5,1707785,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,889,0.00595,216,0.00341,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,50,0.00005,0,0.00000,0,0.00000
Chitinophaga alhagiae,2203219,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,888,0.00594,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Fictibacillus sp. KU28468,2991053,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,882,0.00590,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Streptomyces sp. NBC_00322,2975712,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,784,0.00525,0,0.00000,0,0.00000,0,0.00000,459,0.00033,186,0.00024,469,0.00071,147,0.00014,0,0.00000,0,0.00000
Metabacillus dongyingensis,2874282,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,763,0.00511,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Peribacillus sp. FSL E2-0159,2975289,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,753,0.00504,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Brevibacillus sp. JNUCC-41,2778370,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,734,0.00491,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Proteus mirabilis,584,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,702,0.00470,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,33263,0.05067,12361,0.01150,0,0.00000,0,0.00000
Neobacillus sp. OS1-33,3070683,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,678,0.00454,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Streptomyces lunaelactis,1535768,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,661,0.00442,0,0.00000,0,0.00000,0,0.00000,327,0.00023,122,0.00016,500,0.00076,242,0.00023,0,0.00000,0,0.00000
Bosea beijingensis,3068632,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,659,0.00441,135,0.00213,0,0.00000,0,0.00000,145,0.00010,0,0.00000,0,0.00000,116,0.00011,0,0.00000,0,0.00000
Bacillus cereus,1396,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,620,0.00415,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,6126,0.00933,2188,0.00204,0,0.00000,0,0.00000
Mesorhizobium sp. 8,2584466,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,620,0.00415,0,0.00000,0,0.00000,0,0.00000,76,0.00005,0,0.00000,161,0.00025,300,0.00028,0,0.00000,0,0.00000
Stenotrophomonas acidaminiphila,128780,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,602,0.00403,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,1388,0.00129,0,0.00000,0,0.00000
Chitinophaga pollutisoli,3133966,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,582,0.00389,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Stenotrophomonas rhizophila,216778,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,577,0.00386,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,536,0.00050,0,0.00000,0,0.00000
Acinetobacter calcoaceticus,471,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,570,0.00381,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Acinetobacter pittii,48296,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,560,0.00375,0,0.00000,0,0.00000,0,0.00000,0,0.00000,750,0.00096,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Nonomuraea glycinis,2047744,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,536,0.00359,478,0.00754,1119,0.01204,420,0.00503,13743,0.00985,6598,0.00841,2538,0.00387,4784,0.00445,0,0.00000,0,0.00000
Bacillus mycoides,1405,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,532,0.00356,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,184,0.00017,0,0.00000,0,0.00000
Sphingosinicella microcystinivorans,335406,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,525,0.00351,0,0.00000,0,0.00000,0,0.00000,571,0.00041,0,0.00000,1587,0.00242,141,0.00013,0,0.00000,0,0.00000
Streptomyces sp. NBC_01210,2903774,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,515,0.00345,0,0.00000,0,0.00000,0,0.00000,543,0.00039,266,0.00034,1218,0.00186,312,0.00029,0,0.00000,0,0.00000
Microbispora sp. NBC_01189,2903583,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,502,0.00336,304,0.00479,904,0.00973,233,0.00279,8074,0.00579,4445,0.00567,1493,0.00227,2770,0.00258,0,0.00000,0,0.00000
Peribacillus sp. FSL P2-0133,2921573,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,474,0.00317,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Streptomyces sp. NBC_00390,2975736,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,463,0.00310,0,0.00000,0,0.00000,0,0.00000,336,0.00024,156,0.00020,258,0.00039,132,0.00012,0,0.00000,0,0.00000
Chitinophaga niabensis,536979,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,455,0.00304,81,0.00128,0,0.00000,194,0.00232,138,0.00010,61,0.00008,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Lysobacter soli,453783,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,451,0.00302,0,0.00000,0,0.00000,0,0.00000,70,0.00005,0,0.00000,92,0.00014,84,0.00008,0,0.00000,0,0.00000
Nonomuraea sp. NBC_01738,2976003,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,445,0.00298,390,0.00615,837,0.00901,336,0.00402,9348,0.00670,5134,0.00655,1962,0.00299,3821,0.00356,0,0.00000,0,0.00000
Nonomuraea fuscirosea,1291556,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,431,0.00288,166,0.00262,525,0.00565,187,0.00224,6221,0.00446,3315,0.00423,1904,0.00290,2044,0.00190,0,0.00000,0,0.00000
Metabacillus sp. CT-WN-B3,3048891,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,419,0.00280,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Baekduia alba,2997333,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,412,0.00276,0,0.00000,0,0.00000,0,0.00000,739,0.00053,567,0.00072,2406,0.00367,3277,0.00305,0,0.00000,0,0.00000
Streptomyces sp. NBC_01750,2975928,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,407,0.00272,0,0.00000,0,0.00000,0,0.00000,480,0.00034,215,0.00027,1302,0.00198,168,0.00016,0,0.00000,0,0.00000
Bosea sp. ANAM02,2020412,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,404,0.00270,118,0.00186,0,0.00000,0,0.00000,133,0.00010,149,0.00019,78,0.00012,77,0.00007,0,0.00000,0,0.00000
Leucobacter muris,1935379,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,389,0.00260,0,0.00000,0,0.00000,0,0.00000,66,0.00005,0,0.00000,300,0.00046,416,0.00039,0,0.00000,0,0.00000
Pseudobacter ginsenosidimutans,661488,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,379,0.00254,0,0.00000,0,0.00000,0,0.00000,37,0.00003,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Stenotrophomonas maltophilia,40324,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,373,0.00250,0,0.00000,0,0.00000,0,0.00000,2224,0.00159,1396,0.00178,9537,0.01453,10384,0.00966,0,0.00000,0,0.00000
Gottfriedia acidiceleris,371036,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,358,0.00240,167,0.00263,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Lysobacter enzymogenes,69,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,355,0.00238,0,0.00000,0,0.00000,0,0.00000,428,0.00031,195,0.00025,228,0.00035,309,0.00029,0,0.00000,0,0.00000
Nonomuraea coxensis,404386,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,352,0.00236,285,0.00449,582,0.00626,297,0.00355,9747,0.00698,4941,0.00630,2480,0.00378,3129,0.00291,0,0.00000,0,0.00000
Bradyrhizobium erythrophlei,1437360,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,346,0.00232,0,0.00000,0,0.00000,0,0.00000,165,0.00012,86,0.00011,621,0.00095,327,0.00030,0,0.00000,0,0.00000
Cytobacillus firmus,1399,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,338,0.00226,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Piscinibacter gummiphilus,946333,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,338,0.00226,0,0.00000,0,0.00000,0,0.00000,732,0.00052,643,0.00082,2497,0.00380,246,0.00023,0,0.00000,0,0.00000
Streptomyces sp. NBC_00190,2903634,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,329,0.00220,0,0.00000,0,0.00000,0,0.00000,240,0.00017,100,0.00013,0,0.00000,93,0.00009,0,0.00000,0,0.00000
Microbispora hainanensis,568844,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,324,0.00217,238,0.00375,468,0.00504,208,0.00249,7397,0.00530,3968,0.00506,1380,0.00210,2531,0.00236,0,0.00000,0,0.00000
Dactylosporangium roseum,47989,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,323,0.00216,319,0.00503,737,0.00793,409,0.00490,7355,0.00527,4284,0.00546,1530,0.00233,2116,0.00197,0,0.00000,0,0.00000
Nonomuraea phyllanthi,2219224,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,322,0.00215,351,0.00554,654,0.00704,337,0.00403,10302,0.00738,4948,0.00631,2214,0.00337,3327,0.00310,0,0.00000,0,0.00000
Exiguobacterium sp. Helios,2735868,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,322,0.00215,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Nonomuraea sp. NBC_00507,2976002,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,319,0.00213,275,0.00434,562,0.00605,255,0.00305,7846,0.00562,4761,0.00607,1712,0.00261,3519,0.00327,0,0.00000,0,0.00000
Neobacillus sp. PS2-9,3070676,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,312,0.00209,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Thermomonas brevis,215691,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,311,0.00208,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,74,0.00007,0,0.00000,0,0.00000
Streptomyces sp. NBC_01233,2903787,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,307,0.00205,0,0.00000,0,0.00000,0,0.00000,156,0.00011,144,0.00018,0,0.00000,134,0.00012,0,0.00000,0,0.00000
Streptomyces sp. R11,3238625,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,293,0.00196,0,0.00000,0,0.00000,0,0.00000,629,0.00045,258,0.00033,250,0.00038,125,0.00012,0,0.00000,0,0.00000
Streptomyces sp. NBC_01717,2975918,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,287,0.00192,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Neobacillus sp. SuZ13,3047875,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,279,0.00187,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Microbispora sp. ZYX-F-249,3144104,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,269,0.00180,178,0.00281,491,0.00528,173,0.00207,5743,0.00412,2980,0.00380,1054,0.00161,1918,0.00178,0,0.00000,0,0.00000
Streptomyces sp. NBC_01294,2903815,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,267,0.00179,0,0.00000,0,0.00000,0,0.00000,103,0.00007,0,0.00000,0,0.00000,117,0.00011,0,0.00000,0,0.00000
Arthrobacter sp. KBS0702,2578107,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,259,0.00173,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Bacillus sp. NEB1478,3073816,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,256,0.00171,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Rhodopseudomonas palustris,1076,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,249,0.00167,0,0.00000,0,0.00000,243,0.00291,402,0.00029,305,0.00039,1203,0.00183,459,0.00043,0,0.00000,0,0.00000
Priestia megaterium,1404,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,245,0.00164,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Achromobacter sp. MFA1 R4,1881016,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,244,0.00163,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,88,0.00013,49,0.00005,0,0.00000,0,0.00000
Peribacillus psychrosaccharolyticus,1407,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,234,0.00157,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Streptomyces sp. NBC_00259,2903643,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,233,0.00156,0,0.00000,0,0.00000,0,0.00000,164,0.00012,105,0.00013,136,0.00021,102,0.00009,0,0.00000,0,0.00000
Arthrobacter sp. UKPF54-2,2600159,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,231,0.00155,0,0.00000,0,0.00000,0,0.00000,177,0.00013,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Sphingomonas sp. R1,399176,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,228,0.00153,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Steroidobacter denitrificans,465721,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,212,0.00142,0,0.00000,0,0.00000,0,0.00000,2084,0.00149,329,0.00042,3534,0.00538,356,0.00033,0,0.00000,0,0.00000
Streptomyces sp. T12,477697,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,207,0.00139,0,0.00000,0,0.00000,0,0.00000,555,0.00040,1078,0.00137,945,0.00144,1955,0.00182,0,0.00000,0,0.00000
Acinetobacter sp. AHP123,2913495,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,203,0.00136,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Acinetobacter sp. XS-4,2923375,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,196,0.00131,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Ramlibacter tataouinensis,94132,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,191,0.00128,0,0.00000,0,0.00000,78,0.00093,411,0.00029,148,0.00019,705,0.00107,181,0.00017,0,0.00000,0,0.00000
Devosia ginsengisoli,400770,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,190,0.00127,38,0.00060,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,2813,0.00262,0,0.00000,0,0.00000
Neobacillus sp. DY30,3047871,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,189,0.00126,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Microbacterium sp. nov. GSS16,3019890,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,186,0.00124,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
[Actinomadura] parvosata,1955412,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,183,0.00122,172,0.00271,339,0.00365,136,0.00163,5013,0.00359,2657,0.00339,1038,0.00158,1832,0.00170,0,0.00000,0,0.00000
Streptomyces sp. P3,2135430,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,171,0.00114,0,0.00000,0,0.00000,0,0.00000,97,0.00007,0,0.00000,0,0.00000,74,0.00007,0,0.00000,0,0.00000
Peribacillus sp. R9-11,3073271,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,161,0.00108,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Neobacillus sp. PS3-34,3070678,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,161,0.00108,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Nocardioides sp. LMS-CY,2840457,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,159,0.00106,0,0.00000,0,0.00000,0,0.00000,236,0.00017,146,0.00019,307,0.00047,211,0.00020,0,0.00000,0,0.00000
Paenibacillus andongensis,2975482,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,159,0.00106,204,0.00322,0,0.00000,0,0.00000,166,0.00012,360,0.00046,212,0.00032,464,0.00043,0,0.00000,0,0.00000
Nonomuraea gerenzanensis,93944,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,158,0.00106,118,0.00186,327,0.00352,100,0.00120,4636,0.00332,2436,0.00311,1137,0.00173,1750,0.00163,0,0.00000,0,0.00000
Fictibacillus arsenicus,255247,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,157,0.00105,166,0.00262,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Bosea sp. F3-2,2599640,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,149,0.00100,0,0.00000,0,0.00000,120,0.00144,66,0.00005,0,0.00000,153,0.00023,75,0.00007,0,0.00000,0,0.00000
Nitrobacter hamburgensis,912,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,144,0.00096,0,0.00000,0,0.00000,283,0.00339,177,0.00013,81,0.00010,128,0.00019,654,0.00061,0,0.00000,0,0.00000
Paenisporosarcina sp. FSL H8-0542,2921401,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,142,0.00095,161,0.00254,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Sphingomonas daechungensis,1176646,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,135,0.00090,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Mycolicibacterium sp. MU0053,3064286,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,133,0.00089,0,0.00000,0,0.00000,0,0.00000,39,0.00003,165,0.00021,135,0.00021,454,0.00042,0,0.00000,0,0.00000
Thermomonospora amylolytica,1411117,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,132,0.00088,55,0.00087,185,0.00199,118,0.00141,2436,0.00175,1295,0.00165,1252,0.00191,2937,0.00273,0,0.00000,0,0.00000
Nitrobacter winogradskyi,913,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,132,0.00088,0,0.00000,0,0.00000,88,0.00105,231,0.00017,0,0.00000,131,0.00020,87,0.00008,0,0.00000,0,0.00000
Thermobispora bispora,2006,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,119,0.00080,85,0.00134,164,0.00177,78,0.00093,3090,0.00221,2084,0.00266,632,0.00096,938,0.00087,0,0.00000,0,0.00000
Nocardia sp. NBC_00403,2975990,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,115,0.00077,0,0.00000,174,0.00187,118,0.00141,1342,0.00096,848,0.00108,467,0.00071,455,0.00042,0,0.00000,0,0.00000
Bacillus nitratireducens,2026193,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,108,0.00072,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Baekduia soli,496014,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,107,0.00072,0,0.00000,0,0.00000,0,0.00000,601,0.00043,437,0.00056,1701,0.00259,2377,0.00221,0,0.00000,0,0.00000
Actinomadura citrea,46158,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,94,0.00063,10702,0.16877,1304,0.01403,0,0.00000,1310,0.00094,689,0.00088,392,0.00060,842,0.00078,0,0.00000,0,0.00000
Bosea sp. AS-1,2015316,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,92,0.00062,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,64,0.00006,0,0.00000,0,0.00000
Phenylobacterium sp. NIBR 498073,3015177,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,92,0.00062,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,144,0.00022,51,0.00005,0,0.00000,0,0.00000
Massilia forsythiae,2728020,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,92,0.00062,0,0.00000,0,0.00000,0,0.00000,141,0.00010,0,0.00000,145,0.00022,62,0.00006,0,0.00000,0,0.00000
Massilia varians,457921,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,90,0.00060,2869,0.04524,0,0.00000,0,0.00000,241,0.00017,0,0.00000,135,0.00021,42,0.00004,0,0.00000,0,0.00000
Spirillospora sp. NBC_01491,2976007,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,89,0.00060,84,0.00132,145,0.00156,0,0.00000,1883,0.00135,1148,0.00146,971,0.00148,2066,0.00192,0,0.00000,0,0.00000
Mycolicibacterium diernhoferi,1801,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,88,0.00059,0,0.00000,0,0.00000,0,0.00000,64,0.00005,66,0.00008,50,0.00008,54,0.00005,0,0.00000,0,0.00000
Actinomadura verrucosospora,46165,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,86,0.00058,0,0.00000,125,0.00135,0,0.00000,1405,0.00101,747,0.00095,644,0.00098,1038,0.00097,0,0.00000,0,0.00000
Microbacterium sufflavum,2851649,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,86,0.00058,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,48,0.00004,0,0.00000,0,0.00000
Kibdelosporangium phytohabitans,860235,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,86,0.00058,0,0.00000,0,0.00000,0,0.00000,2587,0.00185,124,0.00016,326,0.00050,303,0.00028,0,0.00000,0,0.00000
Dokdonella koreensis,323415,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,86,0.00058,0,0.00000,0,0.00000,286,0.00342,56,0.00004,0,0.00000,131,0.00020,163,0.00015,0,0.00000,0,0.00000
Actinoallomurus sp. NBC_01490,2903557,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,85,0.00057,59,0.00093,113,0.00122,56,0.00067,1315,0.00094,620,0.00079,609,0.00093,1078,0.00100,0,0.00000,0,0.00000
Bosea sp. NBC_00550,2969621,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,85,0.00057,0,0.00000,0,0.00000,94,0.00113,0,0.00000,0,0.00000,142,0.00022,83,0.00008,0,0.00000,0,0.00000
Metabacillus sp. KUDC1714,2745198,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,84,0.00056,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Lysobacter terrestris,2865112,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,84,0.00056,0,0.00000,0,0.00000,0,0.00000,92,0.00007,0,0.00000,73,0.00011,69,0.00006,0,0.00000,0,0.00000
Peribacillus butanolivorans,421767,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,83,0.00056,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Metabacillus sp. FJAT-53654,3117747,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,78,0.00052,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Flavobacterium alkalisoli,2602769,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,73,0.00049,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Bosea sp. Tri-49,1867715,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,72,0.00048,0,0.00000,0,0.00000,176,0.00211,155,0.00011,92,0.00012,140,0.00021,117,0.00011,0,0.00000,0,0.00000
