TAXID,MS11679_kraken_2024-standard_conf0,MS11669_kraken_2024-standard_conf0,MS11774_kraken_2024-standard_conf0,MS11675_kraken_2024-standard_conf0,MS11683_kraken_2024-standard_conf0,MS11686_kraken_2024-standard_conf0,MS11673_kraken_2024-standard_conf0,MS11771_kraken_2024-standard_conf0,MS11775_kraken_2024-standard_conf0,MS11677_kraken_2024-standard_conf0,MS11670_kraken_2024-standard_conf0,MS11770_kraken_2024-standard_conf0,MS11676_kraken_2024-standard_conf0,MS11674_kraken_2024-standard_conf0,MS11684_kraken_2024-standard_conf0,MS11678_kraken_2024-standard_conf0
2975990,0.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1835,0.0,0.0,247.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43356,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2071,0.0,0.0,133.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165301,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1851,0.0,0.0,109.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860235,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65496,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2529408,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12744.0,191.0,0.0,0.0,0.0,928.0
85013,0.0,0.0,190.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0
74712,0.0,0.0,190.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0
1643682,0.0,0.0,123.0,0.0,288.0,0.0,0.0,227.0,0.0,805.0,0.0,0.0,0.0,0.0,0.0,0.0
85030,0.0,0.0,123.0,0.0,288.0,0.0,0.0,227.0,0.0,805.0,0.0,0.0,0.0,0.0,0.0,0.0
74426,0.0,0.0,101.0,192.0,0.0,0.0,0.0,134.0,616.0,0.0,0.0,324.0,139.0,0.0,0.0,1231.0
1415775,0.0,0.0,172.0,977.0,0.0,117.0,0.0,201.0,581.0,0.0,181.0,270.0,163.0,470.0,216.0,0.0
853,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,385.0,0.0,103.0,214.0,0.0,0.0,122.0,350.0
946234,0.0,0.0,289.0,398.0,0.0,225.0,0.0,0.0,1400.0,248.0,0.0,0.0,0.0,0.0,0.0,473.0
292800,0.0,0.0,289.0,398.0,0.0,225.0,0.0,0.0,1400.0,248.0,0.0,0.0,0.0,0.0,0.0,473.0
2172004,0.0,0.0,203.0,0.0,0.0,254.0,0.0,0.0,2169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2108523,0.0,0.0,203.0,0.0,0.0,254.0,0.0,0.0,2169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905344,0.0,0.0,149.0,102.0,0.0,276.0,0.0,0.0,3097.0,0.0,150.0,1383.0,129.0,0.0,0.0,612.0
1550024,0.0,0.0,149.0,102.0,0.0,276.0,0.0,0.0,3097.0,0.0,150.0,1383.0,129.0,0.0,0.0,612.0
1263,0.0,0.0,148.0,229.0,0.0,0.0,0.0,0.0,513.0,0.0,415.0,156.0,173.0,0.0,0.0,851.0
2608920,0.0,0.0,118.0,154.0,0.0,0.0,0.0,0.0,304.0,0.0,362.0,135.0,0.0,0.0,0.0,770.0
3030910,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,159.0,0.0,0.0,0.0,0.0,1324.0
33039,0.0,0.0,2236.0,1312.0,0.0,183.0,416.0,0.0,3483.0,0.0,900.0,2222.0,650.0,0.0,167.0,2425.0
657313,0.0,0.0,984.0,473.0,0.0,0.0,390.0,0.0,860.0,0.0,862.0,2160.0,408.0,0.0,0.0,2276.0
46228,0.0,0.0,260.0,300.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
471875,0.0,0.0,260.0,300.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
40520,0.0,0.0,369.0,501.0,0.0,165.0,0.0,0.0,1852.0,0.0,142.0,387.0,270.0,0.0,101.0,571.0
657314,0.0,0.0,168.0,197.0,0.0,0.0,0.0,0.0,717.0,0.0,0.0,173.0,137.0,0.0,0.0,346.0
411459,0.0,0.0,110.0,185.0,0.0,0.0,0.0,0.0,594.0,0.0,0.0,185.0,0.0,0.0,0.0,179.0
418240,0.0,0.0,193.0,552.0,0.0,293.0,0.0,0.0,1113.0,0.0,132.0,136.0,193.0,0.0,152.0,666.0
1121115,0.0,0.0,193.0,552.0,0.0,293.0,0.0,0.0,1113.0,0.0,132.0,136.0,193.0,0.0,152.0,666.0
33035,0.0,0.0,165.0,169.0,0.0,0.0,0.0,0.0,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89014,0.0,0.0,124.0,255.0,0.0,0.0,0.0,0.0,797.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0
2569097,0.0,0.0,768.0,176.0,0.0,0.0,0.0,0.0,738.0,0.0,178.0,1836.0,184.0,0.0,0.0,1700.0
39488,0.0,0.0,768.0,176.0,0.0,0.0,0.0,0.0,738.0,0.0,178.0,1836.0,184.0,0.0,0.0,1700.0
39486,0.0,0.0,158.0,154.0,0.0,0.0,0.0,0.0,462.0,0.0,0.0,573.0,0.0,0.0,0.0,173.0
841,0.0,0.0,339.0,515.0,0.0,141.0,0.0,0.0,1040.0,0.0,199.0,148.0,195.0,0.0,0.0,768.0
166486,0.0,0.0,153.0,147.0,0.0,0.0,0.0,0.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0
33042,0.0,0.0,298.0,266.0,0.0,0.0,0.0,0.0,908.0,0.0,429.0,309.0,148.0,0.0,0.0,1239.0
410072,0.0,0.0,202.0,172.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,142.0,0.0,0.0,0.0,669.0
1766253,0.0,0.0,218.0,240.0,0.0,0.0,0.0,0.0,513.0,0.0,348.0,0.0,109.0,0.0,0.0,476.0
39491,0.0,0.0,218.0,240.0,0.0,0.0,0.0,0.0,513.0,0.0,348.0,0.0,109.0,0.0,0.0,476.0
207244,0.0,0.0,153.0,287.0,0.0,0.0,0.0,0.0,603.0,0.0,0.0,924.0,155.0,0.0,0.0,253.0
649756,0.0,0.0,117.0,120.0,0.0,0.0,0.0,0.0,299.0,0.0,0.0,910.0,121.0,0.0,0.0,199.0
3076670,0.0,0.0,126.0,170.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0
3028070,0.0,0.0,126.0,170.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0
1351,0.0,0.0,493.0,16340.0,0.0,0.0,0.0,9395.0,0.0,0.0,0.0,0.0,0.0,9317.0,8299.0,517.0
1329,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2608887,0.0,0.0,110.0,153.0,108.0,460.0,0.0,257.0,757.0,0.0,0.0,0.0,0.0,150.0,0.0,123.0
2747,0.0,0.0,123.0,5112.0,0.0,0.0,159.0,1840.0,21793.0,0.0,0.0,0.0,358.0,0.0,0.0,1053.0
648800,0.0,0.0,136.0,983.0,0.0,2129.0,0.0,245.0,104.0,0.0,0.0,127.0,1134.0,0.0,1174.0,0.0
2637870,0.0,0.0,111.0,327.0,0.0,427.0,0.0,0.0,0.0,0.0,0.0,104.0,341.0,0.0,208.0,0.0
2048654,0.0,0.0,101.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0
283734,0.0,0.0,333.0,327.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,244.0,0.0,251.0,0.0,0.0
135858,0.0,0.0,589.0,0.0,0.0,0.0,102.0,0.0,905.0,0.0,135.0,1319.0,346.0,0.0,0.0,632.0
2643636,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,822.0,0.0,0.0,171.0,121.0,0.0,0.0,165.0
2478954,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,822.0,0.0,0.0,171.0,121.0,0.0,0.0,165.0
100886,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,125.0,0.0,0.0,241.0
2678885,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,192.0,0.0,0.0,0.0,3774.0
1982626,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,192.0,0.0,0.0,0.0,3774.0
33024,0.0,0.0,390.0,227.0,106.0,0.0,0.0,0.0,756.0,0.0,259.0,371.0,474.0,0.0,0.0,1247.0
909929,0.0,0.0,110.0,148.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,110.0,0.0,0.0,136.0
1570339,0.0,0.0,184.0,851.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0
543311,0.0,0.0,129.0,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0
33033,0.0,0.0,129.0,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0
1890426,0.0,0.0,106.0,123.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,0.0,0.0,104.0,122.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2854732,0.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83334,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,352.0,0.0,0.0,119.0
1499973,0.0,0.0,7865.0,12296.0,0.0,0.0,0.0,278.0,13051.0,0.0,949.0,159.0,944.0,223.0,103.0,250.0
570,0.0,0.0,107.0,196.0,0.0,0.0,0.0,172.0,777.0,0.0,0.0,0.0,184.0,0.0,251.0,0.0
158850,0.0,0.0,1284.0,17225.0,0.0,0.0,0.0,4110.0,0.0,0.0,0.0,116.0,4126.0,0.0,0.0,0.0
629,0.0,0.0,104.0,66830.0,0.0,0.0,0.0,0.0,348.0,1330.0,180.0,0.0,0.0,0.0,0.0,0.0
2904253,0.0,0.0,370.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84531,0.0,0.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3074146,0.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2994661,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2604941,0.0,0.0,106.0,157.0,0.0,0.0,0.0,0.0,5679.0,0.0,357.0,0.0,322.0,167.0,0.0,0.0
62104,0.0,0.0,759.0,0.0,0.0,0.0,0.0,0.0,269.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0
114707,0.0,0.0,759.0,0.0,0.0,0.0,0.0,0.0,269.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0
53406,0.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2901261,0.0,0.0,144.0,354.0,0.0,0.0,0.0,0.0,8549.0,0.0,835.0,0.0,434.0,301.0,0.0,0.0
521720,0.0,0.0,144.0,354.0,0.0,0.0,0.0,0.0,8549.0,0.0,835.0,0.0,434.0,301.0,0.0,0.0
196816,0.0,0.0,1629.0,13979.0,0.0,1105.0,0.0,9796.0,294.0,0.0,0.0,314.0,6072.0,103.0,2111.0,1673.0
3120518,0.0,0.0,1113.0,11305.0,0.0,0.0,0.0,507.0,0.0,0.0,0.0,122.0,5283.0,0.0,0.0,202.0
1646498,0.0,0.0,282.0,939.0,0.0,0.0,0.0,5349.0,0.0,0.0,0.0,0.0,294.0,0.0,0.0,1121.0
40214,0.0,0.0,304.0,407.0,0.0,173.0,0.0,1122.0,0.0,0.0,0.0,0.0,407.0,0.0,575.0,298.0
3043330,0.0,0.0,499.0,5268.0,0.0,0.0,0.0,186.0,7563.0,0.0,125.0,0.0,3435.0,659.0,0.0,2143.0
1699621,0.0,0.0,349.0,19707.0,0.0,0.0,0.0,1177.0,8897.0,0.0,0.0,0.0,985.0,257.0,0.0,1637.0
2708350,0.0,0.0,256.0,15601.0,0.0,0.0,0.0,898.0,7123.0,0.0,0.0,0.0,818.0,193.0,0.0,1299.0
1699623,0.0,0.0,206.0,253.0,0.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,187.0,0.0,0.0,217.0
2772254,0.0,0.0,203.0,222.0,0.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,202.0,0.0,0.0,178.0
2614977,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3035453,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47951,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29497,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0
657,0.0,0.0,2536.0,149.0,0.0,6382.0,0.0,967.0,2988.0,0.0,0.0,142.0,236.0,0.0,123.0,0.0
1935446,0.0,0.0,1468.0,100.0,0.0,0.0,0.0,781.0,1447.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0
875932,0.0,0.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511678,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62322,0.0,0.0,372.0,4832.0,0.0,0.0,0.0,8914.0,1740.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0
166935,0.0,0.0,127.0,3101.0,0.0,0.0,0.0,0.0,6738.0,114.0,0.0,0.0,0.0,114.0,0.0,176.0
1315283,0.0,0.0,117.0,2804.0,0.0,0.0,0.0,0.0,6046.0,106.0,0.0,0.0,0.0,105.0,0.0,167.0
67575,0.0,0.0,299.0,116.0,0.0,0.0,0.0,2878.0,21936.0,0.0,0.0,0.0,860.0,0.0,0.0,0.0
115860,0.0,0.0,291.0,105.0,0.0,0.0,0.0,2840.0,21754.0,0.0,0.0,0.0,686.0,0.0,0.0,0.0
2545632,0.0,0.0,254.0,0.0,0.0,0.0,0.0,2735.0,20987.0,0.0,0.0,0.0,564.0,0.0,0.0,0.0
282217,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2649760,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111527,0.0,0.0,252.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28450,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452439,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452440,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995019,0.0,0.0,379.0,200.0,0.0,215.0,0.0,0.0,326.0,115.0,0.0,0.0,453.0,102.0,0.0,371.0
40544,0.0,0.0,268.0,141.0,0.0,151.0,0.0,0.0,243.0,0.0,0.0,0.0,335.0,0.0,0.0,248.0
2494234,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,177.0,0.0,0.0,112.0
374606,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2643050,0.0,0.0,136.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,118.0,0.0,120.0
2986923,0.0,0.0,101.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,113.0,0.0,0.0
169055,0.0,0.0,110.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2623691,0.0,0.0,110.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2712222,0.0,0.0,110.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1231242,0.0,0.0,477.0,0.0,0.0,0.0,150.0,0.0,0.0,557.0,0.0,0.0,0.0,0.0,0.0,175.0
2594003,0.0,0.0,477.0,0.0,0.0,0.0,150.0,0.0,0.0,557.0,0.0,0.0,0.0,0.0,0.0,175.0
2528203,0.0,0.0,357.0,188.0,0.0,230.0,0.0,0.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2755405,0.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2785531,0.0,0.0,168.0,0.0,0.0,109.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291644,0.0,0.0,489.0,372.0,0.0,139.0,0.0,0.0,682.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0
817,0.0,0.0,478.0,674.0,133.0,232.0,523.0,0.0,1245.0,104.0,1758.0,0.0,249.0,0.0,200.0,298.0
329854,0.0,0.0,330.0,0.0,0.0,264.0,0.0,0.0,135.0,0.0,274.0,0.0,0.0,0.0,0.0,231.0
2792859,0.0,0.0,248.0,153.0,0.0,130.0,0.0,0.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796613,0.0,0.0,211.0,140.0,0.0,456.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0
139043,0.0,0.0,156.0,127.0,0.0,198.0,0.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0
162156,0.0,0.0,156.0,127.0,0.0,198.0,0.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0
2650157,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,1207.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0
47678,0.0,0.0,123.0,0.0,0.0,462.0,0.0,0.0,1556.0,1828.0,0.0,101.0,0.0,0.0,0.0,110.0
246787,0.0,0.0,107.0,167.0,0.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0
376805,0.0,0.0,795.0,230.0,112.0,661.0,0.0,0.0,332.0,0.0,0.0,0.0,207.0,0.0,942.0,151.0
667015,0.0,0.0,795.0,230.0,112.0,661.0,0.0,0.0,332.0,0.0,0.0,0.0,207.0,0.0,942.0,151.0
2649774,0.0,0.0,354.0,136.0,0.0,152.0,0.0,0.0,164.0,0.0,0.0,352.0,0.0,0.0,106.0,0.0
2951805,0.0,0.0,353.0,135.0,0.0,145.0,0.0,0.0,163.0,0.0,0.0,350.0,0.0,0.0,105.0,0.0
1853231,0.0,0.0,1861.0,605.0,0.0,0.0,0.0,0.0,663.0,1636.0,261.0,127.0,544.0,0.0,314.0,1634.0
574697,0.0,0.0,1812.0,597.0,0.0,0.0,0.0,0.0,598.0,940.0,239.0,0.0,531.0,0.0,312.0,1253.0
544645,0.0,0.0,1394.0,476.0,0.0,0.0,0.0,0.0,0.0,164.0,201.0,0.0,488.0,0.0,0.0,610.0
1472416,0.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,532.0,282.0,0.0,0.0,0.0,0.0,259.0,0.0
454154,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2974251,0.0,0.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,508.0,340.0,0.0,0.0,10090.0
165179,0.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,408.0,230.0,0.0,0.0,7470.0
838,0.0,0.0,201.0,230.0,0.0,140.0,0.0,0.0,331.0,0.0,0.0,0.0,153.0,0.0,105.0,660.0
2005519,0.0,0.0,318.0,204.0,0.0,302.0,0.0,0.0,579.0,432.0,0.0,0.0,117.0,0.0,139.0,283.0
397864,0.0,0.0,254.0,173.0,0.0,250.0,0.0,0.0,166.0,0.0,0.0,0.0,106.0,0.0,107.0,0.0
397865,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880074,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2645177,0.0,0.0,115.0,145.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965590,0.0,0.0,115.0,145.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2478552,0.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,1381.0,544.0,55907.0,0.0,29996.0,100.0,0.0,122.0
1860196,0.0,0.0,127.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0
661488,0.0,0.0,127.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0
2764326,0.0,0.0,538.0,654.0,0.0,283.0,0.0,0.0,751.0,0.0,0.0,0.0,1256.0,0.0,203.0,541.0
856,0.0,0.0,291.0,399.0,0.0,0.0,0.0,0.0,635.0,0.0,316.0,358.0,411.0,0.0,14142.0,158.0
861,0.0,0.0,219.0,314.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,257.0,0.0,274.0,0.0
180162,0.0,0.0,212.0,399.0,0.0,105.0,0.0,0.0,301.0,0.0,0.0,0.0,521.0,0.0,0.0,245.0
188913,0.0,0.0,212.0,399.0,0.0,105.0,0.0,0.0,301.0,0.0,0.0,0.0,521.0,0.0,0.0,245.0
167639,0.0,0.0,113.0,135.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,288.0,0.0,0.0,117.0
1129771,0.0,0.0,118.0,202.0,0.0,105.0,0.0,0.0,207.0,0.0,0.0,0.0,353.0,0.0,0.0,130.0
872,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,174.0,646.0,0.0,0.0,0.0,2388.0
901,0.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,149.0,609.0,0.0,0.0,0.0,2321.0
1644061,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2731690,0.0,0.0,27659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8201.0
2732013,0.0,0.0,27438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8163.0
187218,0.0,0.0,13842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4297.0
1982564,0.0,0.0,618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1728958,0.0,0.0,618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2592163,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2847284,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10726,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2695836,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2846099,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2592195,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2733991,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053625,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2732017,0.0,0.0,1485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0
2946170,0.0,0.0,11551.0,0.0,0.0,12754.0,0.0,0.0,0.0,0.0,0.0,1945.0,19987.0,0.0,0.0,2427.0
1198136,0.0,0.0,7724.0,0.0,0.0,12537.0,0.0,0.0,0.0,0.0,0.0,1913.0,18062.0,0.0,0.0,2363.0
10663,0.0,0.0,7024.0,0.0,0.0,11286.0,0.0,0.0,0.0,0.0,0.0,1669.0,15837.0,0.0,0.0,2010.0
1913651,0.0,0.0,3720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1627.0,0.0,0.0,0.0
1980959,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576789,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2948775,0.0,0.0,235.0,515.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985285,0.0,0.0,1372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.0,0.0
1198140,0.0,0.0,1178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.0,0.0
2942966,0.0,0.0,943.0,0.0,0.0,0.0,0.0,0.0,259.0,620.0,758.0,190.0,0.0,0.0,0.0,1825.0
2942974,0.0,0.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,237.0,0.0,0.0,0.0,0.0,0.0
2948644,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0
2955559,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0
2772084,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0
